id	names	class
GO:0008715	cdp diacylglycerol diphosphatase activity	MF
GO:0008716	d alanine d alanine ligase activity	MF
GO:0008718	d amino acid dehydrogenase activity	MF
GO:0008719	dihydroneopterin triphosphate 2 epimerase activity	MF
GO:0008720	d lactate dehydrogenase activity	MF
GO:0008721	d serine ammonia lyase activity	MF
GO:0008725	dna 3 methyladenine glycosylase activity	MF
GO:0008726	alkanesulfonate monooxygenase activity	MF
GO:0008727	gdp mannose mannosyl hydrolase activity	MF
GO:0008728	gtp diphosphokinase activity	MF
GO:0008730	l + tartrate dehydratase activity	MF
GO:0008732	l allo threonine aldolase activity	MF
GO:0008733	l arabinose isomerase activity	MF
GO:0008734	l aspartate oxidase activity	MF
GO:0008735	carnitine dehydratase activity	MF
GO:0008736	l fucose isomerase activity	MF
GO:0008737	l fuculokinase activity	MF
GO:0008738	l fuculose phosphate aldolase activity	MF
GO:0008740	l rhamnose isomerase activity	MF
GO:0008741	ribulokinase activity	MF
GO:0008742	l ribulose phosphate 4 epimerase activity	MF
GO:0008743	l threonine 3 dehydrogenase activity	MF
GO:0008744	l xylulokinase activity	MF
GO:0008745	n acetylmuramoyl l alanine amidase activity	MF
GO:0008746	nad p + transhydrogenase activity	MF
GO:0008747	n acetylneuraminate lyase activity	MF
GO:0008748	n ethylmaleimide reductase activity	MF
GO:0008750	nad p + transhydrogenase ab specific activity	MF
GO:0008752	fmn reductase activity	MF
GO:0008753	nadph dehydrogenase quinone activity	MF
GO:0008754	o antigen ligase activity	MF
GO:0008755	o antigen polymerase activity	MF
GO:0008756	o succinylbenzoate coa ligase activity	MF
GO:0008757	s adenosylmethionine dependent methyltransferase activity	MF
GO:0008758	udp 2 3 diacylglucosamine hydrolase activity	MF
GO:0008759	udp 3 o 3 hydroxymyristoyl n acetylglucosamine deacetylase activity	MF
GO:0008760	udp n acetylglucosamine 1 carboxyvinyltransferase activity	MF
GO:0008761	udp n acetylglucosamine 2 epimerase activity	MF
GO:0008762	udp n acetylmuramate dehydrogenase activity	MF
GO:0008763	udp n acetylmuramate l alanine ligase activity	MF
GO:0008764	udp n acetylmuramoylalanine d glutamate ligase activity	MF
GO:0008765	udp n acetylmuramoylalanyl d glutamate 2 6 diaminopimelate ligase activity	MF
GO:0008766	udp n acetylmuramoylalanyl d glutamyl 2 6 diaminopimelate d alanyl d alanine ligase activity	MF
GO:0008767	udp galactopyranose mutase activity	MF
GO:0008768	udp sugar diphosphatase activity	MF
GO:0008770	acyl carrier protein phosphodiesterase activity	MF
GO:0008771	citrate pro 3s lyase ligase activity	MF
GO:0008772	isocitrate dehydrogenase nadp+ kinase activity	MF
GO:0008773	protein pii uridylyltransferase activity	MF
GO:0008774	acetaldehyde dehydrogenase acetylating activity	MF
GO:0008775	acetate coa transferase activity	MF
GO:0008776	acetate kinase activity	MF
GO:0008777	acetylornithine deacetylase activity	MF
GO:0008779	acyl acyl carrier protein phospholipid o acyltransferase activity	MF
GO:0008780	acyl acyl carrier protein udp n acetylglucosamine o acyltransferase activity	MF
GO:0008781	n acylneuraminate cytidylyltransferase activity	MF
GO:0008782	adenosylhomocysteine nucleosidase activity	MF
GO:0008783	agmatinase activity	MF
GO:0008784	alanine racemase activity	MF
GO:0008785	alkyl hydroperoxide reductase activity	MF
GO:0008786	allose 6 phosphate isomerase activity	MF
GO:0008787	allose kinase activity	MF
GO:0008788	alpha alpha phosphotrehalase activity	MF
GO:0008789	altronate dehydratase activity	MF
GO:0008790	arabinose isomerase activity	MF
GO:0008791	arginine n succinyltransferase activity	MF
GO:0008792	arginine decarboxylase activity	MF
GO:0008793	aromatic amino acid 2 oxoglutarate aminotransferase activity	MF
GO:0008794	arsenate reductase glutaredoxin activity	MF
GO:0008795	nad+ synthase activity	MF
GO:0008796	bis 5 nucleosyl tetraphosphatase activity	MF
GO:0008797	aspartate ammonia lyase activity	MF
GO:0008798	beta aspartyl peptidase activity	MF
GO:0008800	beta lactamase activity	MF
GO:0008801	beta phosphoglucomutase activity	MF
GO:0008802	betaine aldehyde dehydrogenase activity	MF
GO:0008803	bis 5 nucleosyl tetraphosphatase symmetrical activity	MF
GO:0008804	carbamate kinase activity	MF
GO:0008805	carbon monoxide oxygenase activity	MF
GO:0008806	carboxymethylenebutenolidase activity	MF
GO:0008807	carboxyvinyl carboxyphosphonate phosphorylmutase activity	MF
GO:0008808	cardiolipin synthase activity	MF
GO:0008809	carnitine racemase activity	MF
GO:0008810	cellulase activity	MF
GO:0008811	chloramphenicol o acetyltransferase activity	MF
GO:0008812	choline dehydrogenase activity	MF
GO:0008813	chorismate lyase activity	MF
GO:0008814	citrate coa transferase activity	MF
GO:0008815	citrate pro 3s lyase activity	MF
GO:0008816	citryl coa lyase activity	MF
GO:0008817	cob i yrinic acid a c diamide adenosyltransferase activity	MF
GO:0008818	cobalamin 5 phosphate synthase activity	MF
GO:0008819	cobinamide kinase activity	MF
GO:0008820	cobinamide phosphate guanylyltransferase activity	MF
GO:0008821	crossover junction endodeoxyribonuclease activity	MF
GO:0008823	cupric reductase activity	MF
GO:0008824	cyanate hydratase activity	MF
GO:0008825	cyclopropane fatty acyl phospholipid synthase activity	MF
GO:0008826	cysteine sulfinate desulfinase activity	MF
GO:0008827	cytochrome o ubiquinol oxidase activity	MF
GO:0008828	datp pyrophosphohydrolase activity	MF
GO:0008829	dctp deaminase activity	MF
GO:0008830	dtdp 4 dehydrorhamnose 3 5 epimerase activity	MF
GO:0008831	dtdp 4 dehydrorhamnose reductase activity	MF
GO:0008832	dgtpase activity	MF
GO:0008833	deoxyribonuclease iv phage t4 induced activity	MF
GO:0008834	di trans poly cis decaprenylcistransferase activity	MF
GO:0008835	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity	MF
GO:0008836	diaminopimelate decarboxylase activity	MF
GO:0008837	diaminopimelate epimerase activity	MF
GO:0008838	diaminopropionate ammonia lyase activity	MF
GO:0008839	4 hydroxy tetrahydrodipicolinate reductase	MF
GO:0008840	4 hydroxy tetrahydrodipicolinate synthase	MF
GO:0008841	dihydrofolate synthase activity	MF
GO:0008842	diphosphate purine nucleoside kinase activity	MF
GO:0008843	endochitinase activity	MF
GO:0008847	enterobacter ribonuclease activity	MF
GO:0008849	enterochelin esterase activity	MF
GO:0008851	ethanolamine ammonia lyase activity	MF
GO:0008852	exodeoxyribonuclease i activity	MF
GO:0008853	exodeoxyribonuclease iii activity	MF
GO:0008854	exodeoxyribonuclease v activity	MF
GO:0008855	exodeoxyribonuclease vii activity	MF
GO:0008856	exodeoxyribonuclease x activity	MF
GO:0008859	exoribonuclease ii activity	MF
GO:0008860	ferredoxin nad+ reductase activity	MF
GO:0008861	formate c acetyltransferase activity	MF
GO:0008863	formate dehydrogenase nad+ activity	MF
GO:0008864	formyltetrahydrofolate deformylase activity	MF
GO:0008865	fructokinase activity	MF
GO:0008866	fructuronate reductase activity	MF
GO:0008867	galactarate dehydratase activity	MF
GO:0008868	galactitol 1 phosphate 5 dehydrogenase activity	MF
GO:0008869	galactonate dehydratase activity	MF
GO:0008870	galactoside o acetyltransferase activity	MF
GO:0008871	aminoglycoside 2 nucleotidyltransferase activity	MF
GO:0008872	glucarate dehydratase activity	MF
GO:0008873	gluconate 2 dehydrogenase activity	MF
GO:0008874	gluconate 5 dehydrogenase activity	MF
GO:0008875	gluconate dehydrogenase activity	MF
GO:0008876	quinoprotein glucose dehydrogenase activity	MF
GO:0008877	glucose 1 phosphatase activity	MF
GO:0008878	glucose 1 phosphate adenylyltransferase activity	MF
GO:0008879	glucose 1 phosphate thymidylyltransferase activity	MF
GO:0008880	glucuronate isomerase activity	MF
GO:0008881	glutamate racemase activity	MF
GO:0008882	glutamate ammonia ligase adenylyltransferase activity	MF
GO:0008883	glutamyl trna reductase activity	MF
GO:0008884	glutathionylspermidine amidase activity	MF
GO:0008885	glutathionylspermidine synthase activity	MF
GO:0008886	glyceraldehyde 3 phosphate dehydrogenase nadp+ non phosphorylating activity	MF
GO:0008887	glycerate kinase activity	MF
GO:0008888	glycerol dehydrogenase nad+ activity	MF
GO:0008889	glycerophosphodiester phosphodiesterase activity	MF
GO:0008890	glycine c acetyltransferase activity	MF
GO:0008891	glycolate oxidase activity	MF
GO:0008892	guanine deaminase activity	MF
GO:0008893	guanosine 3 5 bis diphosphate 3 diphosphatase activity	MF
GO:0008894	guanosine 5 triphosphate 3 diphosphate diphosphatase activity	MF
GO:0008897	holo acyl carrier protein synthase activity	MF
GO:0008898	s adenosylmethionine homocysteine s methyltransferase activity	MF
GO:0008899	homoserine o succinyltransferase activity	MF
GO:0008900	potassium proton exchanging atpase activity	MF
GO:0008901	ferredoxin hydrogenase activity	MF
GO:0008902	hydroxymethylpyrimidine kinase activity	MF
GO:0008903	hydroxypyruvate isomerase activity	MF
GO:0008904	hygromycin b 7 o phosphotransferase activity	MF
GO:0008905	mannose phosphate guanylyltransferase activity	MF
GO:0008906	inosine kinase activity	MF
GO:0008907	integrase activity	MF
GO:0008908	isochorismatase activity	MF
GO:0008909	isochorismate synthase activity	MF
GO:0008910	kanamycin kinase activity	MF
GO:0008911	lactaldehyde dehydrogenase activity	MF
GO:0008912	lactaldehyde reductase activity	MF
GO:0008913	lauroyltransferase activity	MF
GO:0008914	leucyltransferase activity	MF
GO:0008915	lipid a disaccharide synthase activity	MF
GO:0008917	lipopolysaccharide n acetylglucosaminyltransferase activity	MF
GO:0008918	lipopolysaccharide 3 alpha galactosyltransferase activity	MF
GO:0008919	lipopolysaccharide glucosyltransferase i activity	MF
GO:0008920	lipopolysaccharide heptosyltransferase activity	MF
GO:0008921	lipopolysaccharide 1 6 galactosyltransferase activity	MF
GO:0008922	long chain fatty acid acyl carrier protein ligase activity	MF
GO:0008923	lysine decarboxylase activity	MF
GO:0008924	malate dehydrogenase quinone activity	MF
GO:0008925	maltose o acetyltransferase activity	MF
GO:0008926	mannitol 1 phosphate 5 dehydrogenase activity	MF
GO:0008927	mannonate dehydratase activity	MF
GO:0008928	mannose 1 phosphate guanylyltransferase gdp activity	MF
GO:0008929	methylglyoxal synthase activity	MF
GO:0008930	methylthioadenosine nucleosidase activity	MF
GO:0008932	lytic endotransglycosylase activity	MF
GO:0008933	lytic transglycosylase activity	MF
GO:0008934	inositol monophosphate 1 phosphatase activity	MF
GO:0008935	1 4 dihydroxy 2 naphthoyl coa synthase activity	MF
GO:0008936	nicotinamidase activity	MF
GO:0008937	ferredoxin nad p reductase activity	MF
GO:0008938	nicotinate n methyltransferase activity	MF
GO:0008939	nicotinate nucleotide dimethylbenzimidazole phosphoribosyltransferase activity	MF
GO:0008940	nitrate reductase activity	MF
GO:0008941	nitric oxide dioxygenase activity	MF
GO:0008942	nitrite reductase nad p h activity	MF
GO:0008946	oligonucleotidase activity	MF
GO:0008948	oxaloacetate decarboxylase activity	MF
GO:0008949	oxalyl coa decarboxylase activity	MF
GO:0008951	palmitoleoyl acyl carrier protein dependent acyltransferase activity	MF
GO:0008953	penicillin amidase activity	MF
GO:0008955	peptidoglycan glycosyltransferase activity	MF
GO:0008957	phenylacetaldehyde dehydrogenase activity	MF
GO:0008959	phosphate acetyltransferase activity	MF
GO:0008960	phosphatidylglycerol membrane oligosaccharide glycerophosphotransferase activity	MF
GO:0008961	phosphatidylglycerol prolipoprotein diacylglyceryl transferase activity	MF
GO:0008962	phosphatidylglycerophosphatase activity	MF
GO:0008963	phospho n acetylmuramoyl pentapeptide transferase activity	MF
GO:0008964	phosphoenolpyruvate carboxylase activity	MF
GO:0008965	phosphoenolpyruvate protein phosphotransferase activity	MF
GO:0008966	phosphoglucosamine mutase activity	MF
GO:0008967	phosphoglycolate phosphatase activity	MF
GO:0008968	d sedoheptulose 7 phosphate isomerase activity	MF
GO:0008970	phospholipase a1 activity	MF
GO:0008972	phosphomethylpyrimidine kinase activity	MF
GO:0008973	phosphopentomutase activity	MF
GO:0008974	phosphoribulokinase activity	MF
GO:0008976	polyphosphate kinase activity	MF
GO:0008977	prephenate dehydrogenase nad+ activity	MF
GO:0008979	prophage integrase activity	MF
GO:0008980	propionate kinase activity	MF
GO:0008982	protein n pi phosphohistidine sugar phosphotransferase activity	MF
GO:0008983	protein glutamate o methyltransferase activity	MF
GO:0008984	protein glutamate methylesterase activity	MF
GO:0008986	pyruvate water dikinase activity	MF
GO:0008987	quinolinate synthetase a activity	MF
GO:0008988	rrna adenine n6 methyltransferase activity	MF
GO:0008989	rrna guanine n1 methyltransferase activity	MF
GO:0008990	rrna guanine n2 methyltransferase activity	MF
GO:0008993	rhamnulokinase activity	MF
GO:0008994	rhamnulose 1 phosphate aldolase activity	MF
GO:0008995	ribonuclease e activity	MF
GO:0008996	ribonuclease g activity	MF
GO:0008997	ribonuclease r activity	MF
GO:0008998	ribonucleoside triphosphate reductase activity	MF
GO:0008999	ribosomal protein alanine n acetyltransferase activity	MF
GO:0009000	selenocysteine lyase activity	MF
GO:0009001	serine o acetyltransferase activity	MF
GO:0009002	serine type d ala d ala carboxypeptidase activity	MF
GO:0009007	site specific dna methyltransferase adenine specific activity	MF
GO:0009008	dna methyltransferase activity	MF
GO:0009009	site specific recombinase activity	MF
GO:0009010	sorbitol 6 phosphate 2 dehydrogenase activity	MF
GO:0009011	starch synthase activity	MF
GO:0009012	aminoglycoside 3 adenylyltransferase activity	MF
GO:0009013	succinate semialdehyde dehydrogenase nad p + activity	MF
GO:0009014	succinyl diaminopimelate desuccinylase activity	MF
GO:0009015	n succinylarginine dihydrolase activity	MF
GO:0009016	succinyldiaminopimelate transaminase activity	MF
GO:0009017	succinylglutamate desuccinylase activity	MF
GO:0009018	sucrose phosphorylase activity	MF
GO:0009019	trna guanine n1 methyltransferase activity	MF
GO:0009020	trna guanosine 2 o methyltransferase activity	MF
GO:0009022	trna nucleotidyltransferase activity	MF
GO:0009024	tagatose 6 phosphate kinase activity	MF
GO:0009025	tagatose bisphosphate aldolase activity	MF
GO:0009026	tagaturonate reductase activity	MF
GO:0009027	tartrate dehydrogenase activity	MF
GO:0009028	tartronate semialdehyde synthase activity	MF
GO:0009029	tetraacyldisaccharide 4 kinase activity	MF
GO:0009030	thiamine phosphate kinase activity	MF
GO:0009032	thymidine phosphorylase activity	MF
GO:0009033	trimethylamine n oxide reductase activity	MF
GO:0009034	tryptophanase activity	MF
GO:0009035	type i site specific deoxyribonuclease activity	MF
GO:0009036	type ii site specific deoxyribonuclease activity	MF
GO:0009037	tyrosine based site specific recombinase activity	MF
GO:0009038	undecaprenol kinase activity	MF
GO:0009039	urease activity	MF
GO:0009040	ureidoglycolate dehydrogenase activity	MF
GO:0009041	uridylate kinase activity	MF
GO:0009042	valine pyruvate transaminase activity	MF
GO:0009044	xylan 1 4 beta xylosidase activity	MF
GO:0009045	xylose isomerase activity	MF
GO:0009046	zinc d ala d ala carboxypeptidase activity	MF
GO:0009047	dosage compensation by hyperactivation of x chromosome	BP
GO:0009048	dosage compensation by inactivation of x chromosome	BP
GO:0009050	glycopeptide catabolic process	BP
GO:0009051	pentose phosphate shunt oxidative branch	BP
GO:0009052	pentose phosphate shunt non oxidative branch	BP
GO:0009055	electron transfer activity	MF
GO:0009056	catabolic process	BP
